52.07948328595563E9|(480.9101085939632E-6,-3.633847173732158E-3)
17.78279410038953E9|(3.372083723842912E-3,-1.548338926515849E-3)
25.60550427970520E9|(3.733522371592862E-3,391.8380186862445E-6)
17.44482698999283E9|(3.405246341718325E-3,-1.611000624446480E-3)
17.11328304161810E9|(3.440807443100058E-3,-1.670793742942607E-3)
51.08969774507024E9|(519.4747637651860E-6,-3.828831914111480E-3)
16.78804018122589E9|(3.478573936355898E-3,-1.727780424114019E-3)
26.10157215682582E9|(3.871670050221446E-3,548.1305512160922E-6)
16.46897865482896E9|(3.518367404788840E-3,-1.782040148078581E-3)
16.15598098439901E9|(3.560026803638135E-3,-1.833654092888620E-3)
15.84893192461140E9|(3.603399605595574E-3,-1.882684111217054E-3)
50.11872336272819E9|(567.1126142692944E-6,-4.035794596306428E-3)
26.60725059798856E9|(4.037988060944391E-3,710.0857049926074E-6)
15.54771842041199E9|(3.648342207498781E-3,-1.929189093230242E-3)
15.25222956539044E9|(3.694718920973840E-3,-1.973226082467598E-3)
14.96235656094458E9|(3.742401317759175E-3,-2.014851090866101E-3)
49.16620262745737E9|(624.6410144050580E-6,-4.257178724390004E-3)
14.67799267622094E9|(3.791267957534627E-3,-2.054119972228466E-3)
27.12272579332075E9|(4.238029132615501E-3,876.4188795481733E-6)
14.39903320881657E9|(3.841204800478740E-3,-2.091089286767506E-3)
14.12537544622778E9|(3.892095006253132E-3,-2.125797757365074E-3)
13.85691862803150E9|(3.943850710472568E-3,-2.158322051675570E-3)
48.23178482239398E9|(694.0124276839124E-6,-4.496160029107975E-3)
13.59356390878548E9|(3.996387207345872E-3,-2.188722057764536E-3)
27.64818754010155E9|(4.478639197511901E-3,1.044810753997454E-3)
13.33521432163346E9|(4.049623537140758E-3,-2.217023521122406E-3)
13.08177474260216E9|(4.103508395231457E-3,-2.243277016795155E-3)
12.83315185557672E9|(4.157965931120052E-3,-2.267485993253109E-3)
12.58925411794188E9|(4.212918816668436E-3,-2.289669059647989E-3)
47.31512589614894E9|(778.7611107233530E-6,-4.756521722690308E-3)
12.34999172687605E9|(4.268261021254416E-3,-2.309826870061181E-3)
12.11527658628608E9|(4.323899552845581E-3,-2.328007774676003E-3)
28.18382931264503E9|(4.768216709257156E-3,1.211320370587194E-3)
11.88502227437038E9|(4.379730968768091E-3,-2.344244242211510E-3)
11.65914401179850E9|(4.435669379153006E-3,-2.358588863694656E-3)
11.43755863049557E9|(4.491645062681212E-3,-2.371102081231308E-3)
46.41588833612866E9|(884.7027289709098E-6,-5.042254927451484E-3)
11.22018454301981E9|(4.547589656964888E-3,-2.381834358040065E-3)
11.00694171252227E9|(4.603440274598300E-3,-2.390834899366878E-3)
10.79775162327727E9|(4.659136996457393E-3,-2.398150844069767E-3)
10.59253725177306E9|(4.714623940752384E-3,-2.403829377734000E-3)
28.72984833353715E9|(5.117048649861646E-3,1.369538287960530E-3)
10.39122303835186E9|(4.769851616281636E-3,-2.407921033669150E-3)
10.19373485938889E9|(4.824769339940239E-3,-2.410475842906483E-3)
10.00000000000016E9|(4.879331081421078E-3,-2.411535230996856E-3)
45.53374104426337E9|(1.020534646447983E-3,-5.356488436377984E-3)
9.809947127268927E9|(4.933487136639634E-3,-2.411142578775484E-3)
9.623506263981035E9|(4.987198320813403E-3,-2.409346583839031E-3)
9.440608762859381E9|(5.040424800500803E-3,-2.406193348185452E-3)
9.261187281288078E9|(5.093129145518762E-3,-2.401729092392928E-3)
9.085175756517008E9|(5.145276330106308E-3,-2.396000278959616E-3)
8.912509381337593E9|(5.196828098598384E-3,-2.389051052405346E-3)
29.28644564625288E9|(5.537194602278969E-3,1.509073287388849E-3)
8.743124580220871E9|(5.247752033642556E-3,-2.380927292838297E-3)
8.576958985909076E9|(5.298026760822461E-3,-2.371677382785723E-3)
44.66835921509715E9|(1.197680003847277E-3,-5.699870842470135E-3)
8.413951416452082E9|(5.347620492382636E-3,-2.361345014424310E-3)
8.254041852680311E9|(5.396505115109756E-3,-2.349975116823015E-3)
8.097171416105745E9|(5.444668602172150E-3,-2.337615048815317E-3)
7.943282347242938E9|(5.492074819729546E-3,-2.324306200671376E-3)
7.792317984342062E9|(5.538721269048860E-3,-2.310095851972189E-3)
7.644222742526122E9|(5.584577183599226E-3,-2.295025526177775E-3)
7.498942093324674E9|(5.629641697917074E-3,-2.279140247283599E-3)
7.356422544596525E9|(5.673886348528827E-3,-2.262480791109199E-3)
7.216611620833994E9|(5.717313866817081E-3,-2.245090539865648E-3)
7.079457843841488E9|(5.759906879883585E-3,-2.227010101198385E-3)
6.944910713781318E9|(5.801656517203693E-3,-2.208276811150318E-3)
43.81942421619518E9|(1.428868320894437E-3,-6.069397264689071E-3)
6.812920690579716E9|(5.842559223378537E-3,-2.188928618250612E-3)
29.85382618918012E9|(6.042391552869121E-3,1.613590718573023E-3)
6.683439175686248E9|(5.882608048072288E-3,-2.169009484011179E-3)
6.556418494179888E9|(5.921801236530149E-3,-2.148558035221472E-3)
6.431811877215186E9|(5.960139960667080E-3,-2.127611630893344E-3)
6.309573444802028E9|(5.997623101875550E-3,-2.106206686566874E-3)
6.189658188912698E9|(6.034248406089410E-3,-2.084378801301834E-3)
6.072021956909976E9|(6.070018301096278E-3,-2.062162568520222E-3)
5.956621435290194E9|(6.104937859062160E-3,-2.039591629200899E-3)
5.843414133735264E9|(6.139010892809229E-3,-2.016698678448896E-3)
5.732358369467800E9|(6.172242272572959E-3,-1.993515430990690E-3)
5.623413251903576E9|(6.204637854184357E-3,-1.970072619852442E-3)
5.516538667595662E9|(6.236204405229337E-3,-1.946399996929977E-3)
5.411695265464716E9|(6.266949557481442E-3,-1.922526327759971E-3)
5.308844442309961E9|(6.296881736425863E-3,-1.898479412673410E-3)
5.207948328595540E9|(6.326010141343186E-3,-1.874286073764444E-3)
5.108969774507004E9|(6.354344704172898E-3,-1.849972148411856E-3)
5.011872336272798E9|(6.381896050150386E-3,-1.825562440537463E-3)
4.916620262745716E9|(6.408675407727477E-3,-1.801080677156367E-3)
4.823178482239378E9|(6.434694481512683E-3,-1.776549503824282E-3)
42.98662347082356E9|(1.726356910589399E-3,-6.458963606358222E-3)
4.731512589614874E9|(6.459965343014577E-3,-1.751990542699529E-3)
4.641588833612847E9|(6.484500381124887E-3,-1.727424491353244E-3)
4.553374104426316E9|(6.508312308059488E-3,-1.702871179535102E-3)
4.466835921509696E9|(6.531414169419194E-3,-1.678349577660926E-3)
4.381942421619500E9|(6.553819331944580E-3,-1.653877790510139E-3)
4.298662347082337E9|(6.575541454571999E-3,-1.629473053578564E-3)
4.216965034285882E9|(6.596590857063425E-3,-1.605150949148935E-3)
4.136820402388565E9|(6.616984414798522E-3,-1.580927560989848E-3)
4.058198942243856E9|(6.636736652448579E-3,-1.556817621555021E-3)
3.981071705535028E9|(6.655861967469956E-3,-1.532834981104775E-3)
3.905410294116434E9|(6.674373598302329E-3,-1.508992414347812E-3)
30.43219887107776E9|(6.646455008961740E-3,1.657708798704173E-3)
3.831186849557341E9|(6.692282322771842E-3,-1.485301414256393E-3)
3.758374042884494E9|(6.709607073229732E-3,-1.461774423471160E-3)
3.686945064519626E9|(6.726362519512684E-3,-1.438422205507392E-3)
3.616873614408209E9|(6.742558771539489E-3,-1.415254014206838E-3)
3.548133892335804E9|(6.758210630073602E-3,-1.392279381075649E-3)
3.480700588428459E9|(6.773336150389954E-3,-1.369507575764704E-3)
3.414548873833649E9|(6.787945568409564E-3,-1.346946036801787E-3)
3.349654391578323E9|(6.802050947739846E-3,-1.324602099202413E-3)
3.285993247600699E9|(6.815672380961955E-3,-1.302483206999500E-3)
3.223542001952507E9|(6.828816369629114E-3,-1.280594968301619E-3)
3.162277660168422E9|(6.841499115755714E-3,-1.258943452975350E-3)
3.102177664799543E9|(6.853738631164156E-3,-1.237533798601066E-3)
3.043219887107763E9|(6.865535152614253E-3,-1.216370675482358E-3)
2.985382618918000E9|(6.876915620198458E-3,-1.195458213314513E-3)
2.928644564625275E9|(6.887882547235243E-3,-1.174800360152772E-3)
2.872984833353703E9|(6.898453579270158E-3,-1.154400317986667E-3)
2.818382931264492E9|(6.908640208306290E-3,-1.134260759951723E-3)
2.764818754010144E9|(6.918450660409371E-3,-1.114384923506417E-3)
2.712272579332064E9|(6.927903721075939E-3,-1.094773533835005E-3)
2.660725059798845E9|(6.937000845598533E-3,-1.075430510316814E-3)
2.610157215682571E9|(6.945765229794620E-3,-1.056354341155186E-3)
2.560550427970510E9|(6.954194632191377E-3,-1.037549785616132E-3)
2.511886431509613E9|(6.962313371068446E-3,-1.019013369812638E-3)
2.464147308281314E9|(6.970118974893944E-3,-1.000750173009650E-3)
2.417315480804135E9|(6.977633239949397E-3,-982.7558088245710E-6)
2.371373705661686E9|(6.984857248278143E-3,-965.0342462511264E-6)
2.326305067153656E9|(6.991806374766727E-3,-947.5822600649257E-6)
2.282092971067480E9|(6.998489217367691E-3,-930.4001000787934E-6)
2.238721138568368E9|(7.004910748724010E-3,-913.4890885087867E-6)
2.196173600205464E9|(7.011090998555876E-3,-896.8416601651332E-6)
2.154434690031911E9|(7.017020745369929E-3,-880.4687125853506E-6)
2.113489039836673E9|(7.022728057598920E-3,-864.3548139978966E-6)
2.073321573485981E9|(7.028207104929181E-3,-848.5098319780984E-6)
2.033917501372317E9|(7.033472713597384E-3,-832.9259491394405E-6)
1.995262314968904E9|(7.038536813372962E-3,-817.5976072436962E-6)
1.957341781487684E9|(7.043392381608424E-3,-802.5378129027246E-6)
1.920141938638825E9|(7.048063345089968E-3,-787.7264208138548E-6)
1.883649089489824E9|(7.052548664338548E-3,-773.1712698311648E-6)
1.847849797422313E9|(7.056853470063062E-3,-758.8720393729267E-6)
1.812730881184721E9|(7.060993562327347E-3,-744.8134478321368E-6)
1.778279410038944E9|(7.064965728698414E-3,-731.0089639161058E-6)
1.744482698999275E9|(7.068780093843471E-3,-717.4489105652676E-6)
1.711328304161801E9|(7.072447739917960E-3,-704.1210207095633E-6)
1.678804018122580E9|(7.075966549041426E-3,-691.0408166365612E-6)
1.646897865482888E9|(7.079345729767948E-3,-678.1965257979464E-6)
1.615598098439893E9|(7.082594410069621E-3,-665.5754070671450E-6)
1.584893192461132E9|(7.085713564501305E-3,-653.1895733310248E-6)
1.554771842041191E9|(7.088708162324407E-3,-641.0361101247288E-6)
1.525222956539036E9|(7.091586824810323E-3,-629.0964751070312E-6)
1.496235656094450E9|(7.094353438097153E-3,-617.3719159873186E-6)
1.467799267622086E9|(7.097009817079985E-3,-605.8832377035320E-6)
1.439903320881650E9|(7.099563291780069E-3,-594.5988245897062E-6)
1.412537544622770E9|(7.102017744552850E-3,-583.5156443696884E-6)
1.385691862803143E9|(7.104377785233941E-3,-572.6489301090577E-6)
1.359356390878541E9|(7.106647194038963E-3,-561.9927922655366E-6)
1.333521432163339E9|(7.108828761148724E-3,-551.5282435662296E-6)
1.308177474260209E9|(7.110925812789471E-3,-541.2522983581932E-6)
1.283315185557666E9|(7.112946577772616E-3,-531.1854818679165E-6)
1.258925411794181E9|(7.114891791429667E-3,-521.3121397445224E-6)
1.234999172687599E9|(7.116762013101401E-3,-511.6178284548558E-6)
1.211527658628602E9|(7.118560083819263E-3,-502.0996536833056E-6)
1.188502227437032E9|(7.120295718316176E-3,-492.7722060806680E-6)
1.165914401179845E9|(7.121971612685155E-3,-483.6318733039660E-6)
1.143755863049551E9|(7.123583392467749E-3,-474.6583005293250E-6)
1.122018454301976E9|(7.125133479823138E-3,-465.8487173586134E-6)
1.100694171252222E9|(7.126624206625381E-3,-457.2003825094908E-6)
1.079775162327721E9|(7.128077848090403E-3,-448.7426454590934E-6)
1.059253725177300E9|(7.129477198263548E-3,-440.4409490671303E-6)
1.039122303835181E9|(7.130823640572607E-3,-432.2915586021792E-6)
1.019373485938884E9|(7.132119162103394E-3,-424.2918765765815E-6)
1.000000000000011E9|(7.133365675424385E-3,-416.4393379777268E-6)
980.9947127268877E6|(7.134593308943333E-3,-408.7618774151300E-6)
962.3506263980987E6|(7.135775227899348E-3,-401.2255949225140E-6)
944.0608762859331E6|(7.136913130442456E-3,-393.8280571075144E-6)
926.1187281288030E6|(7.138008651909942E-3,-386.5668631943111E-6)
908.5175756516962E6|(7.139063367125485E-3,-379.4396451804176E-6)
891.2509381337547E6|(7.140097677262433E-3,-372.4561018066079E-6)
874.3124580220826E6|(7.141111923875164E-3,-365.6129013904904E-6)
857.6958985909028E6|(7.142089161716036E-3,-358.8959993684200E-6)
841.3951416452036E6|(7.143030748063193E-3,-352.3031864028328E-6)
825.4041852680267E6|(7.143937990471733E-3,-345.8322851597645E-6)
809.7171416105700E6|(7.144812148583510E-3,-339.4811502416699E-6)
794.3282347242894E6|(7.145669873682267E-3,-333.2524347438613E-6)
779.2317984342017E6|(7.146522529193511E-3,-327.1471656793626E-6)
764.4222742526078E6|(7.147344799129788E-3,-321.1551145490160E-6)
749.8942093324634E6|(7.148137784392107E-3,-315.2742721937055E-6)
735.6422544596486E6|(7.148902545820451E-3,-309.5026602418262E-6)
721.6611620833954E6|(7.149640105644254E-3,-303.8383309178625E-6)
707.9457843841450E6|(7.150351448881292E-3,-298.2793668330261E-6)
694.4910713781279E6|(7.151055482789301E-3,-292.8239626980295E-6)
681.2920690579681E6|(7.151760227317084E-3,-287.4703775041324E-6)
668.3439175686212E6|(7.152440677259263E-3,-282.2166952060261E-6)
655.6418494179853E6|(7.153097698976464E-3,-277.0611113289442E-6)
643.1811877215152E6|(7.153732127394784E-3,-272.0018507587669E-6)
630.9573444801996E6|(7.154344767154833E-3,-267.0371674528549E-6)
618.9658188912666E6|(7.154936393718823E-3,-262.1653441407179E-6)
607.2021956909944E6|(7.155507754437537E-3,-257.3846920158177E-6)
595.6621435290161E6|(7.156075318529273E-3,-252.6887020429333E-6)
584.3414133735231E6|(7.156649421152036E-3,-248.0728180604499E-6)
573.2358369467767E6|(7.157204613354569E-3,-243.5434916387640E-6)
562.3413251903543E6|(7.157741552108019E-3,-239.0991363201503E-6)
551.6538667595632E6|(7.158260870747144E-3,-234.7381928329246E-6)
541.1695265464687E6|(7.158763179850944E-3,-230.4591287364462E-6)
530.8844442309934E6|(7.159249068089252E-3,-226.2604380621389E-6)
520.7948328595512E6|(7.159719103036119E-3,-222.1406409514029E-6)
510.8969774506974E6|(7.160173831951427E-3,-218.0982832913332E-6)
501.1872336272768E6|(7.160613782532263E-3,-214.1319363490671E-6)
491.6620262745688E6|(7.161071496092276E-3,-210.2200259585206E-6)
482.3178482239349E6|(7.161519322711488E-3,-206.3787810193713E-6)
473.1512589614848E6|(7.161953186989738E-3,-202.6097075885172E-6)
464.1588833612822E6|(7.162373555649641E-3,-198.9114724184074E-6)
455.3374104426292E6|(7.162780878965790E-3,-195.2827659376488E-6)
446.6835921509671E6|(7.163175591391968E-3,-191.7223018815523E-6)
438.1942421619476E6|(7.163558112160987E-3,-188.2288169223554E-6)
429.8662347082315E6|(7.163928845858473E-3,-184.8010703003509E-6)
421.6965034285861E6|(7.164288182971514E-3,-181.4378434566070E-6)
413.6820402388544E6|(7.164636500413738E-3,-178.1379396681318E-6)
405.8198942243834E6|(7.164974162027471E-3,-174.9001836859607E-6)
398.1071705535008E6|(7.165309273045097E-3,-171.7159595185568E-6)
390.5410294116414E6|(7.165657618698419E-3,-168.5691323429543E-6)
383.1186849557321E6|(7.165995672979008E-3,-165.4814681356175E-6)
375.8374042884474E6|(7.166323764453892E-3,-162.4518713792216E-6)
368.6945064519607E6|(7.166642210663286E-3,-159.4792664120502E-6)
361.6873614408190E6|(7.166951318537554E-3,-156.5625970594252E-6)
354.8133892335785E6|(7.167251384791414E-3,-153.7008262708900E-6)
348.0700588428441E6|(7.167542696297082E-3,-150.8929357643345E-6)
341.4548873833631E6|(7.167825530438162E-3,-148.1379256773341E-6)
334.9654391578304E6|(7.168100155445525E-3,-145.4348142261093E-6)
328.5993247600681E6|(7.168366830716781E-3,-142.7826373724099E-6)
322.3542001952489E6|(7.168625807120695E-3,-140.1804484982393E-6)
316.2277660168406E6|(7.168877327287501E-3,-137.6273180884364E-6)
310.2177664799527E6|(7.169121625886710E-3,-135.1223334211473E-6)
304.3219887107747E6|(7.169358929892932E-3,-132.6645982657674E-6)
298.5382618917984E6|(7.169597535080298E-3,-130.2428353765126E-6)
292.8644564625260E6|(7.169852847339960E-3,-127.8366692689895E-6)
287.2984833353688E6|(7.170101204130300E-3,-125.4760061022167E-6)
281.8382931264477E6|(7.170342817018644E-3,-123.1599941734574E-6)
276.4818754010129E6|(7.170577890711163E-3,-120.8877971602067E-6)
271.2272579332050E6|(7.170806623264711E-3,-118.6585938698799E-6)
266.0725059798831E6|(7.171029206294114E-3,-116.4715779937957E-6)
261.0157215682557E6|(7.171245825174784E-3,-114.3259578651596E-6)
256.0550427970496E6|(7.171456659241018E-3,-112.2209562206228E-6)
251.1886431509600E6|(7.171661881979477E-3,-110.1558099651866E-6)
246.4147308281301E6|(7.171861661218149E-3,-108.1297699402124E-6)
241.7315480804123E6|(7.172056159310641E-3,-106.1421006943199E-6)
237.1373705661674E6|(7.172245533315817E-3,-104.1920802571430E-6)
232.6305067153644E6|(7.172429935172632E-3,-102.2789999156166E-6)
228.2092971067468E6|(7.172609511870415E-3,-100.4021639929671E-6)
223.8721138568356E6|(7.172784405614258E-3,-98.56088963015438E-6)
219.6173600205453E6|(7.172954753985872E-3,-96.75450656983800E-6)
215.4434690031900E6|(7.173120690099602E-3,-94.98235694276496E-6)
211.3489039836662E6|(7.173282342753934E-3,-93.24379505667768E-6)
207.3321573485971E6|(7.173439836578333E-3,-91.53818718761768E-6)
203.3917501372307E6|(7.173593292175447E-3,-89.86491137374086E-6)
199.5262314968895E6|(7.173747533961238E-3,-88.21486044633740E-6)
195.7341781487675E6|(7.173931367287525E-3,-86.53633971770254E-6)
192.0141938638816E6|(7.174111515078137E-3,-84.88950723077676E-6)
188.3649089489814E6|(7.174288054911153E-3,-83.27376834951079E-6)
184.7849797422304E6|(7.174461062559380E-3,-81.68853946058721E-6)
181.2730881184712E6|(7.174630612041687E-3,-80.13324777662983E-6)
177.8279410038936E6|(7.174796775672250E-3,-78.60733114220773E-6)
174.4482698999266E6|(7.174959624108209E-3,-77.11023784272666E-6)
171.1328304161793E6|(7.175119226395354E-3,-75.64142641612641E-6)
167.8804018122572E6|(7.175275650012266E-3,-74.20036546749676E-6)
164.6897865482880E6|(7.175428960912830E-3,-72.78653348661588E-6)
161.5598098439885E6|(7.175579223567221E-3,-71.39941866839234E-6)
42.16965034285900E9|(2.102130073720817E-3,-6.861246456037893E-3)
158.4893192461125E6|(7.175726501001322E-3,-70.03851873619642E-6)
155.4771842041184E6|(7.175870854834916E-3,-68.70334076815697E-6)
152.5222956539029E6|(7.176012345318387E-3,-67.39340102632204E-6)
149.6235656094444E6|(7.176151031368184E-3,-66.10822478867816E-6)
146.7799267622079E6|(7.176286970601075E-3,-64.84734618408480E-6)
143.9903320881643E6|(7.176420219367299E-3,-63.61030803003550E-6)
141.2537544622764E6|(7.176550832782441E-3,-62.39666167319116E-6)
138.5691862803137E6|(7.176678864758404E-3,-61.20596683273210E-6)
70.79457843841416E6|(7.176990246515644E-3,-29.70027865637278E-6)
135.9356390878535E6|(7.176804368033338E-3,-60.03779144644746E-6)
72.16611620833920E6|(7.177010903860695E-3,-30.40452498830797E-6)
73.56422544596452E6|(7.177032305942205E-3,-31.12092623760092E-6)
69.44910713781248E6|(7.177041479491009E-3,-28.98409293110995E-6)
74.98942093324596E6|(7.177054480142213E-3,-31.84965972371302E-6)
68.12920690579648E6|(7.177091870389477E-3,-28.28010372466369E-6)
76.44222742526044E6|(7.177077454848232E-3,-32.59090393074789E-6)
133.3521432163333E6|(7.176927394200593E-3,-58.89171151955176E-6)
77.92317984341982E6|(7.177101259489365E-3,-33.34483844153271E-6)
66.83439175686180E6|(7.177141430231721E-3,-27.58813229487082E-6)
79.43282347242858E6|(7.177125924573548E-3,-34.11164386692077E-6)
65.56418494179823E6|(7.177190170018857E-3,-26.90800130989749E-6)
130.8177474260202E6|(7.177047993736711E-3,-57.76731097616700E-6)
64.31811877215120E6|(7.177238100723940E-3,-26.23953489623191E-6)
80.97171416105664E6|(7.177211591989287E-3,-34.87320582226251E-6)
63.09573444801964E6|(7.177285233285606E-3,-25.58255868237194E-6)
82.54041852680230E6|(7.177299435460386E-3,-35.64803068764252E-6)
128.3315185557659E6|(7.177166216028590E-3,-56.66418151344642E-6)
61.89658188912636E6|(7.177405123529684E-3,-24.90553550158015E-6)
84.13951416451998E6|(7.177389516554873E-3,-36.43631697262969E-6)
125.8925411794175E6|(7.177282109399838E-3,-55.58192245830260E-6)
60.72021956909916E6|(7.177522629676939E-3,-24.24047522014955E-6)
85.76958985908990E6|(7.177481898746283E-3,-37.23826474096218E-6)
123.4999172687593E6|(7.177395721136270E-3,-54.52014062674810E-6)
59.56621435290134E6|(7.177637800465490E-3,-23.58718442462481E-6)
87.43124580220786E6|(7.177576647474536E-3,-38.05407555109190E-6)
121.1527658628596E6|(7.177507097510653E-3,-53.47845018566470E-6)
89.12509381337506E6|(7.177673830209809E-3,-38.88395239165748E-6)
58.43414133735204E6|(7.177750683609784E-3,-22.94547210394962E-6)
118.8502227437026E6|(7.177616283806702E-3,-52.45647251715318E-6)
57.32358369467742E6|(7.177861325819531E-3,-22.31514965253997E-6)
116.5914401179839E6|(7.177723324342479E-3,-51.45383608530742E-6)
90.85175756516920E6|(7.177804712307848E-3,-39.71326439340978E-6)
56.23413251903518E6|(7.177969772820946E-3,-21.69603087039265E-6)
114.3755863049545E6|(7.177828262492954E-3,-50.47017630535638E-6)
92.61187281287988E6|(7.177938702407754E-3,-40.55738113473557E-6)
112.2018454301970E6|(7.177931140712065E-3,-49.50513541520562E-6)
55.16538667595606E6|(7.178146111004542E-3,-21.04829918579703E-6)
94.40608762859291E6|(7.178075882452620E-3,-41.41653988342955E-6)
110.0694171252216E6|(7.178032000554046E-3,-48.55836234933796E-6)
107.9775162327716E6|(7.178130882694291E-3,-47.62951261492188E-6)
96.23506263980941E6|(7.178216336782729E-3,-42.29098055633369E-6)
54.11695265464662E6|(7.178318852668729E-3,-20.41257364075283E-6)
105.9253725177295E6|(7.178227826949478E-3,-46.71824817023900E-6)
103.9122303835175E6|(7.178322872297377E-3,-45.82423730528808E-6)
98.09947127268833E6|(7.178360152211079E-3,-43.18094569402873E-6)
53.08844442309908E6|(7.178488074849296E-3,-19.78863772692877E-6)
101.9373485938879E6|(7.178416056895805E-3,-44.94715452458146E-6)
100.0000000000006E6|(7.178507418101431E-3,-44.08668043204118E-6)
52.07948328595488E6|(7.178653852821558E-3,-19.17627860019172E-6)
51.08969774506950E6|(7.178816260142207E-3,-18.57528702909922E-6)
50.11872336272744E6|(7.178975368693861E-3,-17.98545734105048E-6)
49.16620262745666E6|(7.179194736280837E-3,-17.35927997960327E-6)
48.23178482239328E6|(7.179409678447979E-3,-16.74522697766621E-6)
47.31512589614826E6|(7.179620288984965E-3,-16.14306000828229E-6)
46.41588833612798E6|(7.179826659532633E-3,-15.55254554476103E-6)
45.53374104426268E6|(7.180028879637704E-3,-14.97345476058378E-6)
44.66835921509650E6|(7.180227036806041E-3,-14.40556343145006E-6)
43.81942421619455E6|(7.180477352864256E-3,-13.79582336335185E-6)
42.98662347082294E6|(7.180722750558785E-3,-13.19822520289105E-6)
42.16965034285839E6|(7.180963330282260E-3,-12.61251794112776E-6)
41.36820402388523E6|(7.181199190214036E-3,-12.03845606949775E-6)
40.58198942243814E6|(7.181430426375182E-3,-11.47579945029421E-6)
39.81071705534987E6|(7.181657132685804E-3,-10.92431318641920E-6)
39.05410294116394E6|(7.181929590630759E-3,-10.32889704566124E-6)
38.31186849557301E6|(7.182196853113192E-3,-9.745436999927883E-6)
37.58374042884455E6|(7.182459020964732E-3,-9.173682109628670E-6)
36.86945064519588E6|(7.182716192944509E-3,-8.613387074978087E-6)
36.16873614408171E6|(7.182968465788595E-3,-8.064312097299835E-6)
35.48133892335767E6|(7.183215934257824E-3,-7.526222744069034E-6)
34.80700588428422E6|(7.183506829443832E-3,-6.946188316388223E-6)
